order_id,customer_id,order_value,product_category,return_ratio,returns_velocity_30d,days_since_purchase,payment_method,is_fraud
ORD-00000346,CUST-08156,108.38,Electronics,0.051,0,3,Credit Card,0
ORD-00000347,CUST-08949,28.26,Toys,0.255,0,6,Credit Card,0
ORD-00000348,CUST-06355,29.2,Clothing,0.219,1,1,Debit Card,0
ORD-00000349,CUST-07743,50.67,Home & Garden,0.159,1,16,Credit Card,0
ORD-00000350,CUST-09668,75.89,Clothing,0.198,0,3,Debit Card,0
ORD-00000351,CUST-06395,115.44,Clothing,0.143,0,11,Debit Card,0
ORD-00000352,CUST-05301,293.03,Toys,0.048,0,13,Credit Card,0
ORD-00000353,CUST-00922,178.77,Clothing,0.315,0,31,Credit Card,0
ORD-00000354,CUST-08519,79.21,Beauty,0.195,1,10,Credit Card,0
ORD-00000355,CUST-05035,88.66,Toys,0.148,0,5,PayPal,0
ORD-00000356,CUST-00720,40.37,Clothing,0.018,0,2,Credit Card,0
ORD-00000357,CUST-01971,88.69,Clothing,0.109,0,1,Gift Card,0
ORD-00000358,CUST-07549,71.46,Electronics,0.126,1,16,Credit Card,0
ORD-00000359,CUST-09125,116.53,Electronics,0.056,0,5,Debit Card,0
ORD-00000360,CUST-05421,46.44,Electronics,0.054,1,10,Debit Card,0
ORD-00000361,CUST-00907,136.38,Electronics,0.196,0,5,Credit Card,0
ORD-00000362,CUST-06834,306.8,Electronics,0.066,1,15,Credit Card,0
ORD-00000363,CUST-06689,82.52,Clothing,0.121,0,10,Credit Card,0
ORD-00000364,CUST-00834,124.13,Clothing,0.087,1,1,Credit Card,0
ORD-00000365,CUST-03834,156.35,Clothing,0.026,1,10,Gift Card,0
ORD-00000366,CUST-01165,65.3,Electronics,0.143,0,3,Credit Card,0
ORD-00000367,CUST-04871,107.69,Electronics,0.037,0,11,PayPal,0
ORD-00000368,CUST-08227,90.93,Clothing,0.065,0,21,Credit Card,0
ORD-00000369,CUST-02323,97.33,Clothing,0.033,1,19,Credit Card,0
ORD-00000370,CUST-04706,48.5,Clothing,0.07,0,1,Credit Card,0
ORD-00000371,CUST-04770,91.8,Clothing,0.008,0,1,Debit Card,0
ORD-00000372,CUST-07066,134.07,Home & Garden,0.166,0,11,Debit Card,0
ORD-00000373,CUST-01754,287.41,Clothing,0.045,0,9,Credit Card,0
ORD-00000374,CUST-05731,193.91,Clothing,0.16,1,2,PayPal,0
ORD-00000375,CUST-08383,503.98,Toys,0.186,1,9,Credit Card,0
ORD-00000376,CUST-09482,48.72,Home & Garden,0.068,1,1,Credit Card,0
ORD-00000377,CUST-03038,180.88,Clothing,0.059,0,7,Credit Card,0
ORD-00000378,CUST-06626,104.24,Clothing,0.15,0,13,PayPal,0
ORD-00000379,CUST-04711,518.97,Electronics,0.094,1,8,Credit Card,0
ORD-00000380,CUST-00457,47.15,Clothing,0.053,0,1,Credit Card,0
ORD-00000381,CUST-00639,45.98,Toys,0.164,0,33,Credit Card,0
ORD-00000382,CUST-01697,55.73,Clothing,0.109,0,4,Credit Card,0
ORD-00000383,CUST-02935,16.46,Beauty,0.17,1,4,Debit Card,0
ORD-00000384,CUST-00071,59.11,Clothing,0.15,0,1,Credit Card,0
ORD-00000385,CUST-02960,49.04,Toys,0.224,0,2,Credit Card,0
ORD-00000386,CUST-06878,101.53,Clothing,0.194,0,3,Debit Card,0
ORD-00000387,CUST-06354,118.32,Electronics,0.164,0,12,Credit Card,0
ORD-00000388,CUST-04288,403.81,Clothing,0.178,1,9,Debit Card,0
ORD-00000389,CUST-00188,192.55,Electronics,0.257,0,7,Debit Card,0
ORD-00000390,CUST-07283,56.74,Electronics,0.045,0,14,Credit Card,0
ORD-00000391,CUST-03598,43.87,Home & Garden,0.113,1,43,Credit Card,0
ORD-00000392,CUST-02013,133.42,Electronics,0.147,0,4,Credit Card,0
ORD-00000393,CUST-04005,31.31,Home & Garden,0.204,1,4,Debit Card,0
ORD-00000394,CUST-03283,389.62,Electronics,0.163,1,10,Credit Card,0
ORD-00000395,CUST-02950,231.26,Electronics,0.433,0,8,Debit Card,0
ORD-00000396,CUST-03653,61.85,Toys,0.125,0,1,Credit Card,0
ORD-00000397,CUST-05778,22.86,Clothing,0.086,0,8,Credit Card,0
ORD-00000398,CUST-03944,265.89,Clothing,0.11,0,9,Debit Card,0
ORD-00000399,CUST-00635,82.14,Clothing,0.104,0,30,Credit Card,0
ORD-00000400,CUST-04690,242.32,Clothing,0.088,0,7,Credit Card,0
ORD-00000401,CUST-07901,25.14,Beauty,0.274,0,9,Credit Card,0
ORD-00000402,CUST-01331,55.73,Clothing,0.219,0,11,Credit Card,0
ORD-00000403,CUST-06541,90.4,Clothing,0.051,0,1,Credit Card,0
ORD-00000404,CUST-09619,93.46,Beauty,0.283,2,10,Debit Card,0
ORD-00000405,CUST-08773,62.8,Electronics,0.147,0,6,Debit Card,0
ORD-00000406,CUST-08729,148.16,Clothing,0.215,0,1,Debit Card,0
ORD-00000407,CUST-05725,38.32,Toys,0.145,0,8,Credit Card,0
ORD-00000408,CUST-05337,80.33,Clothing,0.097,0,2,Credit Card,0
ORD-00000409,CUST-05795,99.11,Home & Garden,0.06,0,6,Debit Card,0
ORD-00000410,CUST-06836,135.85,Clothing,0.209,0,3,Debit Card,0
ORD-00000411,CUST-00192,159.06,Home & Garden,0.176,0,1,Debit Card,0
ORD-00000412,CUST-01667,36.61,Beauty,0.335,0,3,Credit Card,0
ORD-00000413,CUST-08228,26.38,Electronics,0.068,0,5,Credit Card,0
ORD-00000414,CUST-05692,250.17,Electronics,0.168,1,5,Credit Card,0
ORD-00000415,CUST-08312,117.43,Clothing,0.262,0,2,Credit Card,0
ORD-00000416,CUST-06407,49.46,Home & Garden,0.135,0,3,Gift Card,0
ORD-00000417,CUST-03668,311.35,Electronics,0.08,1,14,Credit Card,0
ORD-00000418,CUST-05358,98.74,Electronics,0.049,0,17,Debit Card,0
ORD-00000419,CUST-03112,231.24,Clothing,0.08,0,6,Debit Card,0
ORD-00000420,CUST-09541,95.01,Toys,0.136,0,5,Credit Card,0
ORD-00000421,CUST-07030,468.06,Clothing,0.27,1,7,Credit Card,0
ORD-00000422,CUST-00800,366.6,Clothing,0.035,1,2,Credit Card,0
ORD-00000423,CUST-05047,73.76,Electronics,0.186,0,36,Credit Card,0
ORD-00000424,CUST-04744,195.83,Clothing,0.194,1,10,Credit Card,0
ORD-00000425,CUST-08189,150.85,Electronics,0.099,1,2,Credit Card,0
ORD-00000426,CUST-08803,269.05,Electronics,0.208,1,3,Credit Card,0
ORD-00000427,CUST-07814,41.6,Beauty,0.119,0,8,Debit Card,0
ORD-00000428,CUST-05695,155.84,Toys,0.046,0,3,Credit Card,0
ORD-00000429,CUST-04140,209.92,Electronics,0.162,0,4,PayPal,0
ORD-00000430,CUST-07681,22.04,Electronics,0.107,0,11,Debit Card,0
ORD-00000431,CUST-02163,34.93,Clothing,0.162,0,3,PayPal,0
ORD-00000432,CUST-04315,17.61,Clothing,0.106,1,9,Credit Card,0
ORD-00000433,CUST-04313,72.56,Electronics,0.213,0,20,Credit Card,0
ORD-00000434,CUST-00216,159.82,Clothing,0.364,0,1,Credit Card,0
ORD-00000435,CUST-06684,299.43,Electronics,0.14,1,2,Debit Card,0
ORD-00000436,CUST-07874,95.51,Home & Garden,0.23,0,21,Credit Card,0
ORD-00000437,CUST-08519,331.26,Home & Garden,0.045,1,2,Credit Card,0
ORD-00000438,CUST-07499,29.84,Clothing,0.233,0,1,Gift Card,0
ORD-00000439,CUST-05726,23.04,Clothing,0.254,2,15,Credit Card,0
ORD-00000440,CUST-07891,86.1,Beauty,0.324,1,3,Debit Card,0
ORD-00000441,CUST-09897,122.39,Toys,0.091,0,3,Credit Card,0
ORD-00000442,CUST-04176,87.69,Electronics,0.1,1,2,Credit Card,0
ORD-00000443,CUST-07578,17.22,Electronics,0.158,1,18,Credit Card,0
ORD-00000444,CUST-04090,83.82,Clothing,0.272,0,11,Debit Card,0
ORD-00000445,CUST-03106,31.7,Electronics,0.021,1,7,Debit Card,0
ORD-00000446,CUST-02802,153.81,Clothing,0.061,0,5,Credit Card,0
ORD-00000447,CUST-01477,120.7,Clothing,0.105,0,2,Debit Card,0
ORD-00000448,CUST-03924,42.44,Clothing,0.15,1,19,Credit Card,0
ORD-00000449,CUST-06260,59.67,Clothing,0.164,0,10,Credit Card,0
ORD-00000450,CUST-01061,38.58,Clothing,0.111,1,3,PayPal,0
ORD-00000451,CUST-06087,85.61,Toys,0.047,0,21,Debit Card,0
ORD-00000452,CUST-09353,193.27,Electronics,0.209,2,20,PayPal,0
ORD-00000453,CUST-08826,40.91,Clothing,0.157,1,8,Credit Card,0
ORD-00000454,CUST-02085,134.73,Electronics,0.169,0,30,PayPal,0
ORD-00000455,CUST-00905,58.9,Electronics,0.321,0,2,Credit Card,0
ORD-00000456,CUST-04044,47.74,Clothing,0.14,0,10,Credit Card,0
ORD-00000457,CUST-02700,82.63,Electronics,0.154,1,2,Credit Card,0
ORD-00000458,CUST-04624,39.32,Electronics,0.308,0,9,Credit Card,0
ORD-00000459,CUST-03689,57.81,Electronics,0.075,0,18,Credit Card,0
ORD-00000460,CUST-02696,34.53,Clothing,0.226,0,6,Credit Card,0
ORD-00000461,CUST-00082,433.45,Home & Garden,0.094,0,11,Credit Card,0
ORD-00000462,CUST-04682,92.59,Electronics,0.086,0,2,PayPal,0
ORD-00000463,CUST-06625,51.43,Clothing,0.169,0,8,Debit Card,1
ORD-00000464,CUST-01244,106.82,Electronics,0.176,0,1,Debit Card,0
ORD-00000465,CUST-04855,82.28,Clothing,0.065,0,1,Credit Card,0
ORD-00000466,CUST-04851,75.43,Clothing,0.118,0,8,Credit Card,0
ORD-00000467,CUST-08509,147.13,Clothing,0.125,0,6,Credit Card,0
ORD-00000468,CUST-09153,165.01,Toys,0.199,0,3,Credit Card,0
ORD-00000469,CUST-06691,58.89,Beauty,0.053,1,6,Debit Card,0
ORD-00000470,CUST-06273,56.79,Electronics,0.076,0,9,Credit Card,0
ORD-00000471,CUST-08036,72.24,Beauty,0.196,1,8,Debit Card,0
ORD-00000472,CUST-06773,14.27,Electronics,0.179,1,1,Credit Card,0
ORD-00000473,CUST-05887,26.79,Toys,0.071,3,8,Debit Card,0
ORD-00000474,CUST-08425,268.67,Electronics,0.08,0,8,Gift Card,0
ORD-00000475,CUST-04824,335.62,Clothing,0.216,3,8,PayPal,0
ORD-00000476,CUST-03412,73.76,Electronics,0.255,1,14,Debit Card,0
ORD-00000477,CUST-06740,142.77,Electronics,0.248,1,7,Credit Card,0
ORD-00000478,CUST-02680,115.47,Home & Garden,0.074,0,20,Credit Card,0
ORD-00000479,CUST-05207,1056.91,Beauty,0.03,1,28,Debit Card,0
ORD-00000480,CUST-03600,220.45,Clothing,0.089,1,10,Credit Card,0
ORD-00000481,CUST-04905,81.26,Home & Garden,0.036,0,4,Credit Card,0
ORD-00000482,CUST-02414,41.91,Home & Garden,0.138,1,2,Credit Card,0
ORD-00000483,CUST-08283,24.9,Electronics,0.161,3,13,Credit Card,0
ORD-00000484,CUST-05961,105.93,Electronics,0.237,0,2,PayPal,0
ORD-00000485,CUST-00029,49.15,Electronics,0.09,0,2,Debit Card,0
ORD-00000486,CUST-06798,28.85,Clothing,0.394,0,18,Debit Card,0
ORD-00000487,CUST-06495,53.66,Electronics,0.426,1,6,Debit Card,0
ORD-00000488,CUST-04231,37.89,Electronics,0.29,0,3,Credit Card,0
ORD-00000489,CUST-08620,347.13,Electronics,0.176,0,24,Gift Card,0
ORD-00000490,CUST-05897,182.24,Electronics,0.207,0,9,Credit Card,0
ORD-00000491,CUST-07612,89.44,Beauty,0.154,1,6,PayPal,0
ORD-00000492,CUST-05971,294.11,Electronics,0.134,0,3,PayPal,0
ORD-00000493,CUST-02613,95.76,Clothing,0.145,0,8,Credit Card,0
ORD-00000494,CUST-02607,45.19,Clothing,0.139,0,10,Debit Card,0
ORD-00000495,CUST-03472,304.45,Clothing,0.235,1,9,Debit Card,0
ORD-00000496,CUST-04143,138.54,Electronics,0.223,0,2,Gift Card,1
ORD-00000497,CUST-04864,39.26,Clothing,0.174,1,9,Credit Card,0
ORD-00000498,CUST-08613,77.3,Electronics,0.156,0,7,Credit Card,0
ORD-00000499,CUST-08983,44.68,Clothing,0.035,3,14,Debit Card,0
ORD-00000500,CUST-08165,29.78,Electronics,0.085,0,7,Credit Card,0
ORD-00000501,CUST-06303,188.85,Clothing,0.078,2,2,PayPal,0
ORD-00000502,CUST-05434,414.69,Clothing,0.169,1,3,Credit Card,0
ORD-00000503,CUST-08534,29.4,Clothing,0.032,0,10,Debit Card,0
ORD-00000504,CUST-02026,141.23,Clothing,0.133,0,10,Credit Card,0
ORD-00000505,CUST-05501,53.49,Clothing,0.195,0,2,Credit Card,0
ORD-00000506,CUST-06134,60.96,Home & Garden,0.195,0,4,Credit Card,0
ORD-00000507,CUST-00772,56.04,Electronics,0.123,2,1,Credit Card,0
ORD-00000508,CUST-00697,45.1,Home & Garden,0.271,2,3,Gift Card,0
ORD-00000509,CUST-06175,93.58,Home & Garden,0.263,1,1,Debit Card,0
ORD-00000510,CUST-09932,46.3,Clothing,0.107,0,15,PayPal,0
ORD-00000511,CUST-06966,111.76,Electronics,0.191,1,8,Credit Card,0
ORD-00000512,CUST-02217,86.47,Clothing,0.025,0,25,Credit Card,0
ORD-00000513,CUST-07177,74.35,Electronics,0.288,0,16,Debit Card,0
ORD-00000514,CUST-03863,43.55,Electronics,0.037,1,7,Credit Card,0
ORD-00000515,CUST-05537,56.75,Electronics,0.148,0,5,Credit Card,0
ORD-00000516,CUST-01491,164.73,Electronics,0.187,2,16,Credit Card,0
ORD-00000517,CUST-02501,134.39,Clothing,0.185,0,3,Debit Card,0
ORD-00000518,CUST-07671,41.18,Home & Garden,0.108,0,2,Debit Card,0
ORD-00000519,CUST-01333,97.46,Electronics,0.118,2,4,Debit Card,0
ORD-00000520,CUST-08981,164.2,Beauty,0.188,0,1,Credit Card,0
ORD-00000521,CUST-00832,23.68,Toys,0.156,1,3,Credit Card,0
ORD-00000522,CUST-03264,139.03,Toys,0.05,0,1,PayPal,0
ORD-00000523,CUST-03497,52.98,Home & Garden,0.246,0,1,Debit Card,0
ORD-00000524,CUST-07214,142.09,Clothing,0.335,0,6,Credit Card,0
ORD-00000525,CUST-08598,48.88,Electronics,0.122,1,9,Credit Card,0
ORD-00000526,CUST-01124,21.24,Clothing,0.213,0,6,Credit Card,0
ORD-00000527,CUST-03225,24.48,Clothing,0.112,0,1,Debit Card,0
ORD-00000528,CUST-08026,93.55,Home & Garden,0.159,1,4,Credit Card,0
ORD-00000529,CUST-02144,110.81,Toys,0.354,0,1,Credit Card,0
ORD-00000530,CUST-02290,43.66,Clothing,0.118,0,8,Debit Card,0
ORD-00000531,CUST-05092,150.04,Clothing,0.167,0,13,Credit Card,0
ORD-00000532,CUST-09266,23.83,Electronics,0.026,0,1,Credit Card,0
ORD-00000533,CUST-01360,85.38,Electronics,0.112,0,1,Credit Card,0
ORD-00000534,CUST-08549,34.16,Clothing,0.074,0,4,Debit Card,0
ORD-00000535,CUST-00072,53.44,Clothing,0.399,1,3,Credit Card,0
ORD-00000536,CUST-06493,93.5,Home & Garden,0.211,2,3,Credit Card,0
ORD-00000537,CUST-01459,45.23,Clothing,0.105,1,2,Debit Card,0
ORD-00000538,CUST-01458,66.18,Beauty,0.242,0,3,Credit Card,0
ORD-00000539,CUST-03129,201.35,Clothing,0.044,1,24,Credit Card,0
ORD-00000540,CUST-07365,56.74,Home & Garden,0.238,0,14,Credit Card,0
ORD-00000541,CUST-06680,175.66,Electronics,0.108,0,7,Credit Card,0
ORD-00000542,CUST-02303,36.46,Beauty,0.2,1,12,Credit Card,0
ORD-00000543,CUST-00709,137.53,Clothing,0.059,1,1,Credit Card,0
ORD-00000544,CUST-01291,285.22,Electronics,0.01,0,1,Debit Card,0
ORD-00000545,CUST-08417,12.46,Electronics,0.255,0,3,Credit Card,0
ORD-00000546,CUST-01117,47.58,Beauty,0.108,0,8,Credit Card,0
ORD-00000547,CUST-06242,142.83,Electronics,0.316,0,16,Debit Card,0
ORD-00000548,CUST-03906,76.52,Clothing,0.216,1,2,Credit Card,0
ORD-00000549,CUST-04845,121.14,Clothing,0.225,0,2,Debit Card,0
ORD-00000550,CUST-00937,55.52,Clothing,0.231,1,14,Credit Card,0
ORD-00000551,CUST-06192,96.47,Home & Garden,0.224,1,4,Debit Card,0
ORD-00000552,CUST-05936,79.48,Clothing,0.146,0,9,Credit Card,0
ORD-00000553,CUST-03241,229.12,Clothing,0.076,0,6,Credit Card,0
ORD-00000554,CUST-09786,110.34,Toys,0.058,0,2,Credit Card,0
ORD-00000555,CUST-08776,117.93,Home & Garden,0.07,0,9,Credit Card,0
ORD-00000556,CUST-04405,64.75,Beauty,0.227,0,4,Gift Card,0
ORD-00000557,CUST-03181,60.94,Clothing,0.366,0,3,Debit Card,0
ORD-00000558,CUST-00587,63.69,Electronics,0.093,3,17,Credit Card,0
ORD-00000559,CUST-00078,123.42,Clothing,0.224,2,1,Credit Card,0
ORD-00000560,CUST-00512,64.28,Home & Garden,0.107,0,4,Credit Card,0
ORD-00000561,CUST-03184,113.5,Electronics,0.147,0,3,Credit Card,0
ORD-00000562,CUST-01562,473.58,Electronics,0.099,1,1,Credit Card,0
ORD-00000563,CUST-01580,180.71,Electronics,0.111,0,1,Credit Card,0
ORD-00000564,CUST-04962,69.35,Clothing,0.259,0,2,Debit Card,0
ORD-00000565,CUST-01396,235.33,Home & Garden,0.032,0,5,Credit Card,0
ORD-00000566,CUST-09716,64.94,Electronics,0.177,0,3,Credit Card,0
ORD-00000567,CUST-03125,17.63,Clothing,0.062,0,13,Debit Card,0
ORD-00000568,CUST-07844,40.19,Beauty,0.163,1,2,Credit Card,0
ORD-00000569,CUST-00737,20.15,Electronics,0.234,1,9,Credit Card,0
ORD-00000570,CUST-01631,67.95,Clothing,0.237,0,2,Credit Card,0
ORD-00000571,CUST-00268,91.35,Toys,0.073,2,1,Credit Card,0
ORD-00000572,CUST-09670,344.17,Toys,0.044,3,3,PayPal,1
ORD-00000573,CUST-02443,116.93,Electronics,0.01,2,13,PayPal,0
ORD-00000574,CUST-04351,75.54,Electronics,0.043,2,1,Credit Card,0
ORD-00000575,CUST-08361,174.78,Electronics,0.34,0,3,Debit Card,0
ORD-00000576,CUST-05591,15.35,Home & Garden,0.241,0,1,Gift Card,1
ORD-00000577,CUST-05751,108.69,Home & Garden,0.201,1,7,Credit Card,0
ORD-00000578,CUST-00369,166.78,Clothing,0.021,0,21,PayPal,0
ORD-00000579,CUST-07333,27.58,Clothing,0.141,1,4,Credit Card,0
ORD-00000580,CUST-05372,224.75,Electronics,0.055,1,7,Credit Card,0
ORD-00000581,CUST-01414,118.01,Clothing,0.095,0,5,PayPal,0
ORD-00000582,CUST-06685,64.57,Clothing,0.2,2,26,Credit Card,0
ORD-00000583,CUST-05061,149.34,Home & Garden,0.334,0,10,Debit Card,0
ORD-00000584,CUST-03821,553.66,Clothing,0.306,0,1,Credit Card,0
ORD-00000585,CUST-08339,104.11,Clothing,0.473,0,1,PayPal,0
ORD-00000586,CUST-03843,109.79,Electronics,0.129,1,5,Credit Card,0
ORD-00000587,CUST-02600,62.33,Electronics,0.103,0,7,Credit Card,0
ORD-00000588,CUST-03278,45.61,Electronics,0.188,0,3,Credit Card,0
ORD-00000589,CUST-03119,174.91,Electronics,0.135,0,8,Credit Card,0
ORD-00000590,CUST-03968,45.38,Clothing,0.164,2,7,Debit Card,0
ORD-00000591,CUST-09576,95.32,Electronics,0.07,0,4,Debit Card,0
ORD-00000592,CUST-05820,61.43,Electronics,0.123,1,7,Credit Card,0
ORD-00000593,CUST-07931,132.05,Home & Garden,0.153,0,18,Credit Card,0
ORD-00000594,CUST-03927,117.56,Clothing,0.181,0,2,Credit Card,0
ORD-00000595,CUST-03483,206.44,Clothing,0.221,0,11,Credit Card,0
ORD-00000596,CUST-01509,59.86,Home & Garden,0.211,2,1,PayPal,0
ORD-00000597,CUST-05824,72.54,Clothing,0.062,2,1,Credit Card,0
ORD-00000598,CUST-09814,41.14,Toys,0.08,1,21,PayPal,0
ORD-00000599,CUST-04598,63.09,Electronics,0.122,0,9,Credit Card,0
ORD-00000600,CUST-07947,121.73,Home & Garden,0.169,0,8,PayPal,0
ORD-00000601,CUST-06351,164.94,Toys,0.048,2,3,Credit Card,0
ORD-00000602,CUST-01885,43.05,Beauty,0.071,1,2,Debit Card,0
ORD-00000603,CUST-00335,180.49,Electronics,0.131,0,4,Credit Card,0
ORD-00000604,CUST-08473,266.27,Clothing,0.076,0,7,PayPal,0
ORD-00000605,CUST-05205,125.3,Electronics,0.385,1,8,Credit Card,0
ORD-00000606,CUST-09643,404.01,Clothing,0.047,0,2,Debit Card,0
ORD-00000607,CUST-08777,48.47,Home & Garden,0.432,0,5,Debit Card,0
ORD-00000608,CUST-09689,33.26,Clothing,0.079,1,6,Debit Card,0
ORD-00000609,CUST-01265,21.69,Clothing,0.232,0,23,Credit Card,0
ORD-00000610,CUST-01437,297.92,Clothing,0.4,0,6,Debit Card,0
ORD-00000611,CUST-05726,151.94,Clothing,0.075,0,7,Credit Card,0
ORD-00000612,CUST-05465,86.1,Beauty,0.152,0,11,Credit Card,0
ORD-00000613,CUST-04515,112.61,Home & Garden,0.097,0,4,Credit Card,0
ORD-00000614,CUST-09601,36.58,Electronics,0.199,2,4,Debit Card,0
ORD-00000615,CUST-04120,636.89,Clothing,0.242,0,7,Credit Card,0
ORD-00000616,CUST-09049,99.82,Electronics,0.17,0,11,Credit Card,0
ORD-00000617,CUST-00403,98.25,Clothing,0.026,0,8,PayPal,0
ORD-00000618,CUST-04769,160.87,Toys,0.072,0,2,Debit Card,0
ORD-00000619,CUST-04200,132.26,Beauty,0.038,1,4,Debit Card,0
ORD-00000620,CUST-02391,107.67,Clothing,0.126,1,6,Credit Card,0
ORD-00000621,CUST-04148,47.83,Electronics,0.316,0,6,Debit Card,0
ORD-00000622,CUST-09436,131.26,Electronics,0.357,0,3,Credit Card,0
ORD-00000623,CUST-00624,405.7,Clothing,0.132,2,6,Credit Card,0
ORD-00000624,CUST-04850,264.1,Electronics,0.067,0,8,Credit Card,0
ORD-00000625,CUST-09484,322.0,Clothing,0.399,0,5,Credit Card,0
ORD-00000626,CUST-03323,59.8,Electronics,0.362,1,5,Credit Card,0
ORD-00000627,CUST-09210,40.79,Clothing,0.094,0,12,Credit Card,0
ORD-00000628,CUST-04086,81.4,Electronics,0.071,0,10,PayPal,0
ORD-00000629,CUST-08623,94.12,Toys,0.121,0,4,Debit Card,0
ORD-00000630,CUST-06219,216.02,Home & Garden,0.044,0,39,PayPal,0
ORD-00000631,CUST-02081,23.24,Clothing,0.111,1,1,Debit Card,0
ORD-00000632,CUST-02859,306.02,Electronics,0.029,1,3,Debit Card,0
ORD-00000633,CUST-06351,79.33,Clothing,0.101,1,1,Credit Card,0
ORD-00000634,CUST-02828,63.98,Electronics,0.116,2,13,Credit Card,0
ORD-00000635,CUST-08727,40.06,Clothing,0.326,0,10,Credit Card,0
ORD-00000636,CUST-05970,23.95,Home & Garden,0.149,1,9,Credit Card,0
ORD-00000637,CUST-03820,173.91,Clothing,0.113,1,2,Debit Card,0
ORD-00000638,CUST-04606,95.45,Clothing,0.104,0,9,PayPal,0
ORD-00000639,CUST-00127,32.07,Clothing,0.398,0,4,PayPal,0
ORD-00000640,CUST-07228,31.94,Beauty,0.064,0,15,Debit Card,0
ORD-00000641,CUST-06966,68.81,Beauty,0.017,1,2,Credit Card,0
ORD-00000642,CUST-06611,342.14,Clothing,0.282,0,2,Credit Card,0
ORD-00000643,CUST-01252,73.14,Clothing,0.125,0,23,PayPal,0
ORD-00000644,CUST-09166,27.04,Clothing,0.09,0,6,Debit Card,0
ORD-00000645,CUST-05930,73.95,Electronics,0.084,0,5,Credit Card,0
ORD-00000646,CUST-04661,72.37,Clothing,0.161,0,4,Credit Card,0
ORD-00000647,CUST-02826,10.41,Clothing,0.264,1,13,Debit Card,0
ORD-00000648,CUST-01480,86.19,Electronics,0.216,0,4,Credit Card,0
ORD-00000649,CUST-08386,74.83,Electronics,0.208,0,4,PayPal,0
ORD-00000650,CUST-03582,157.11,Clothing,0.284,0,1,Credit Card,0
ORD-00000651,CUST-01094,395.11,Beauty,0.064,0,6,Credit Card,0
ORD-00000652,CUST-06021,221.68,Clothing,0.014,1,19,Credit Card,0
ORD-00000653,CUST-01950,72.59,Clothing,0.248,1,23,Credit Card,0
ORD-00000654,CUST-01248,37.14,Clothing,0.107,0,38,Credit Card,0
ORD-00000655,CUST-05763,705.35,Clothing,0.306,2,5,Debit Card,0
ORD-00000656,CUST-08824,94.38,Clothing,0.039,1,11,Credit Card,0
ORD-00000657,CUST-03660,91.03,Clothing,0.159,0,6,Debit Card,0
ORD-00000658,CUST-07450,88.3,Electronics,0.088,0,6,Credit Card,0
ORD-00000659,CUST-06857,105.47,Clothing,0.15,0,12,Credit Card,0
ORD-00000660,CUST-05320,80.2,Electronics,0.23,0,13,Credit Card,0
ORD-00000661,CUST-07355,56.89,Clothing,0.221,0,1,Credit Card,0
ORD-00000662,CUST-02249,58.12,Toys,0.122,1,21,Credit Card,0
ORD-00000663,CUST-08024,87.69,Electronics,0.056,0,13,Credit Card,0
ORD-00000664,CUST-04300,58.28,Clothing,0.129,0,9,Credit Card,0
ORD-00000665,CUST-09525,50.89,Clothing,0.312,0,14,Credit Card,0
ORD-00000666,CUST-02094,98.02,Beauty,0.144,1,6,Credit Card,0
ORD-00000667,CUST-00183,73.41,Clothing,0.027,1,11,Debit Card,0
ORD-00000668,CUST-08338,299.82,Home & Garden,0.102,0,7,Credit Card,0
ORD-00000669,CUST-04773,10.8,Beauty,0.186,1,6,Debit Card,0
ORD-00000670,CUST-06921,215.55,Clothing,0.351,0,2,Debit Card,0
ORD-00000671,CUST-07783,243.93,Clothing,0.384,0,14,PayPal,0
ORD-00000672,CUST-00224,17.14,Clothing,0.219,0,16,Credit Card,0
ORD-00000673,CUST-01908,68.43,Home & Garden,0.098,0,25,Debit Card,0
ORD-00000674,CUST-07187,66.88,Electronics,0.093,1,1,Credit Card,0
ORD-00000675,CUST-09525,29.19,Clothing,0.124,1,3,Credit Card,0
ORD-00000676,CUST-09386,48.32,Clothing,0.157,1,9,Credit Card,0
ORD-00000677,CUST-00484,37.02,Clothing,0.098,0,14,Debit Card,0
ORD-00000678,CUST-03843,365.7,Clothing,0.029,0,10,Debit Card,0
ORD-00000679,CUST-07716,190.29,Clothing,0.201,0,5,Debit Card,0
ORD-00000680,CUST-00346,248.95,Electronics,0.088,0,10,Debit Card,0
ORD-00000681,CUST-05454,160.35,Clothing,0.229,0,1,PayPal,0
ORD-00000682,CUST-09096,36.48,Clothing,0.206,0,8,Debit Card,0
ORD-00000683,CUST-04533,59.17,Beauty,0.315,0,1,PayPal,0
ORD-00000684,CUST-03109,133.15,Electronics,0.377,0,1,Debit Card,0
ORD-00000685,CUST-04325,33.86,Beauty,0.046,0,10,Debit Card,0
ORD-00000686,CUST-02630,159.24,Clothing,0.058,0,5,PayPal,0
ORD-00000687,CUST-07845,74.27,Electronics,0.357,0,1,Debit Card,0
ORD-00000688,CUST-05537,66.7,Home & Garden,0.261,0,5,Credit Card,0
ORD-00000689,CUST-04433,158.98,Electronics,0.057,0,1,Credit Card,0
ORD-00000690,CUST-01853,128.43,Toys,0.363,0,3,Credit Card,0
ORD-00000691,CUST-02998,67.44,Beauty,0.04,0,2,Debit Card,0
ORD-00000692,CUST-01763,227.57,Electronics,0.059,0,2,Credit Card,0
ORD-00000693,CUST-02966,37.91,Electronics,0.136,0,2,Credit Card,0
