order_id,customer_id,order_value,product_category,return_ratio,returns_velocity_30d,days_since_purchase,payment_method,is_fraud
ORD-00000350,CUST-07811,70.76,Clothing,0.216,0,4,Debit Card,0
ORD-00000351,CUST-06289,96.11,Clothing,0.085,0,4,PayPal,0
ORD-00000352,CUST-05269,185.99,Clothing,0.156,0,14,Credit Card,0
ORD-00000353,CUST-04654,201.17,Electronics,0.115,1,13,Credit Card,0
ORD-00000354,CUST-02927,234.12,Electronics,0.312,0,23,Credit Card,0
ORD-00000355,CUST-00112,70.43,Electronics,0.269,0,15,Credit Card,0
ORD-00000356,CUST-03099,39.41,Electronics,0.277,0,1,Credit Card,0
ORD-00000357,CUST-03624,70.95,Clothing,0.134,0,4,PayPal,0
ORD-00000358,CUST-08976,49.01,Clothing,0.311,1,3,PayPal,0
ORD-00000359,CUST-02441,49.76,Electronics,0.188,0,1,Debit Card,0
ORD-00000360,CUST-09623,166.8,Clothing,0.05,0,11,Credit Card,0
ORD-00000361,CUST-02251,168.79,Clothing,0.367,0,4,PayPal,0
ORD-00000362,CUST-04397,569.54,Beauty,0.054,0,8,PayPal,0
ORD-00000363,CUST-09891,119.35,Clothing,0.022,0,17,PayPal,0
ORD-00000364,CUST-01974,32.06,Clothing,0.372,0,1,PayPal,0
ORD-00000365,CUST-09217,74.46,Home & Garden,0.126,0,1,PayPal,0
ORD-00000366,CUST-01710,33.87,Electronics,0.132,0,5,Debit Card,0
ORD-00000367,CUST-04029,72.25,Beauty,0.269,1,1,PayPal,0
ORD-00000368,CUST-08599,148.5,Clothing,0.025,1,9,PayPal,0
ORD-00000369,CUST-06987,109.02,Electronics,0.44,0,8,Credit Card,0
ORD-00000370,CUST-00862,49.41,Beauty,0.195,0,9,Credit Card,0
ORD-00000371,CUST-09934,24.49,Toys,0.306,0,4,Credit Card,0
ORD-00000372,CUST-00644,42.07,Electronics,0.104,3,10,PayPal,0
ORD-00000373,CUST-00089,53.05,Electronics,0.222,0,2,PayPal,0
ORD-00000374,CUST-04511,158.17,Home & Garden,0.127,0,8,Credit Card,0
ORD-00000375,CUST-06712,54.97,Electronics,0.082,0,7,Credit Card,0
ORD-00000376,CUST-07831,188.32,Home & Garden,0.071,0,1,PayPal,0
ORD-00000377,CUST-07882,49.0,Clothing,0.138,0,3,PayPal,0
ORD-00000378,CUST-09338,175.53,Toys,0.279,1,11,PayPal,0
ORD-00000379,CUST-06398,109.54,Clothing,0.074,0,14,PayPal,0
ORD-00000380,CUST-03703,115.91,Clothing,0.088,2,4,PayPal,0
ORD-00000381,CUST-08911,173.23,Clothing,0.226,0,1,Credit Card,0
ORD-00000382,CUST-05723,54.7,Clothing,0.216,0,23,PayPal,0
ORD-00000383,CUST-07141,140.26,Home & Garden,0.503,1,1,PayPal,0
ORD-00000384,CUST-08458,404.77,Home & Garden,0.221,0,7,Credit Card,0
ORD-00000385,CUST-08098,36.62,Electronics,0.153,1,11,PayPal,0
ORD-00000386,CUST-02989,98.53,Clothing,0.258,0,5,Credit Card,0
ORD-00000387,CUST-03204,36.61,Electronics,0.257,0,4,PayPal,0
ORD-00000388,CUST-04031,38.08,Clothing,0.059,0,6,PayPal,0
ORD-00000389,CUST-09912,100.11,Home & Garden,0.193,1,3,Debit Card,0
ORD-00000390,CUST-09233,152.32,Electronics,0.241,0,1,Credit Card,0
ORD-00000391,CUST-00062,271.11,Clothing,0.156,0,15,Debit Card,0
ORD-00000392,CUST-04014,180.91,Clothing,0.168,0,4,Credit Card,0
ORD-00000393,CUST-06773,109.78,Clothing,0.101,0,16,PayPal,0
ORD-00000394,CUST-06003,123.76,Clothing,0.096,1,3,Debit Card,0
ORD-00000395,CUST-08842,93.59,Clothing,0.2,1,2,Credit Card,0
ORD-00000396,CUST-01004,98.31,Clothing,0.079,0,36,Credit Card,0
ORD-00000397,CUST-07110,22.19,Beauty,0.181,0,11,PayPal,0
ORD-00000398,CUST-08522,68.95,Clothing,0.036,1,11,Gift Card,0
ORD-00000399,CUST-06534,356.45,Home & Garden,0.067,1,6,Debit Card,0
ORD-00000400,CUST-03429,78.51,Beauty,0.278,1,2,Credit Card,0
ORD-00000401,CUST-02010,134.96,Toys,0.016,0,1,Credit Card,0
ORD-00000402,CUST-02466,39.05,Clothing,0.142,1,2,Debit Card,0
ORD-00000403,CUST-08963,99.8,Electronics,0.224,0,17,Debit Card,0
ORD-00000404,CUST-01577,32.25,Beauty,0.237,0,22,Credit Card,0
ORD-00000405,CUST-06540,89.9,Clothing,0.455,0,5,PayPal,0
ORD-00000406,CUST-09566,180.77,Electronics,0.037,0,7,PayPal,0
ORD-00000407,CUST-07646,159.93,Clothing,0.291,1,18,PayPal,0
ORD-00000408,CUST-06304,32.43,Clothing,0.305,1,2,PayPal,0
ORD-00000409,CUST-06411,50.17,Electronics,0.237,0,12,Credit Card,0
ORD-00000410,CUST-04198,75.3,Electronics,0.159,2,29,PayPal,0
ORD-00000411,CUST-08949,43.75,Beauty,0.242,0,31,Credit Card,0
ORD-00000412,CUST-07367,40.9,Clothing,0.09,0,17,Credit Card,1
ORD-00000413,CUST-08072,37.36,Beauty,0.136,0,7,Credit Card,0
ORD-00000414,CUST-03148,87.88,Clothing,0.243,0,7,PayPal,0
ORD-00000415,CUST-02738,114.16,Clothing,0.263,0,9,PayPal,0
ORD-00000416,CUST-04750,38.41,Clothing,0.195,1,25,Credit Card,0
ORD-00000417,CUST-05752,69.64,Toys,0.151,0,11,PayPal,1
ORD-00000418,CUST-03172,24.14,Electronics,0.04,0,4,Debit Card,0
ORD-00000419,CUST-09720,144.99,Clothing,0.088,0,3,Gift Card,0
ORD-00000420,CUST-08717,92.49,Home & Garden,0.269,0,1,Debit Card,0
ORD-00000421,CUST-06046,48.04,Electronics,0.393,1,11,PayPal,0
ORD-00000422,CUST-00972,103.26,Clothing,0.112,0,13,PayPal,0
ORD-00000423,CUST-09081,133.34,Clothing,0.194,0,5,Credit Card,0
ORD-00000424,CUST-04113,59.91,Home & Garden,0.21,2,1,PayPal,0
ORD-00000425,CUST-03861,29.43,Clothing,0.127,0,3,Credit Card,1
ORD-00000426,CUST-01017,52.77,Electronics,0.039,0,7,Credit Card,0
ORD-00000427,CUST-03181,96.59,Electronics,0.131,0,21,Credit Card,0
ORD-00000428,CUST-01185,49.33,Electronics,0.021,0,14,PayPal,0
ORD-00000429,CUST-01258,157.62,Clothing,0.085,0,4,Credit Card,0
ORD-00000430,CUST-03810,246.06,Clothing,0.187,0,8,PayPal,0
ORD-00000431,CUST-00505,106.91,Clothing,0.113,1,7,Credit Card,0
ORD-00000432,CUST-09185,257.6,Clothing,0.22,0,7,Credit Card,0
ORD-00000433,CUST-07797,62.86,Clothing,0.175,0,9,Debit Card,0
ORD-00000434,CUST-07648,167.92,Beauty,0.136,0,3,Credit Card,0
ORD-00000435,CUST-04513,147.88,Electronics,0.06,0,2,PayPal,0
ORD-00000436,CUST-06937,197.54,Clothing,0.077,0,8,Debit Card,0
ORD-00000437,CUST-05910,257.16,Clothing,0.164,1,42,PayPal,0
ORD-00000438,CUST-01704,27.96,Home & Garden,0.167,1,5,Debit Card,0
ORD-00000439,CUST-07262,86.2,Electronics,0.166,1,6,PayPal,0
ORD-00000440,CUST-08350,33.72,Electronics,0.301,0,12,PayPal,0
ORD-00000441,CUST-03904,49.79,Electronics,0.041,0,12,Credit Card,0
ORD-00000442,CUST-06523,83.02,Beauty,0.277,0,9,PayPal,0
ORD-00000443,CUST-07863,368.35,Clothing,0.111,0,11,Credit Card,0
ORD-00000444,CUST-01018,266.18,Clothing,0.111,0,2,Credit Card,0
ORD-00000445,CUST-03948,46.69,Beauty,0.344,0,1,PayPal,0
ORD-00000446,CUST-09574,140.21,Clothing,0.434,0,3,Credit Card,0
ORD-00000447,CUST-08564,557.97,Electronics,0.184,0,3,PayPal,0
ORD-00000448,CUST-02734,34.46,Home & Garden,0.268,0,19,Credit Card,0
ORD-00000449,CUST-07668,272.02,Beauty,0.115,0,1,Debit Card,0
ORD-00000450,CUST-05420,52.06,Electronics,0.144,0,1,Credit Card,0
ORD-00000451,CUST-08391,113.71,Clothing,0.155,1,3,PayPal,0
ORD-00000452,CUST-08689,136.32,Home & Garden,0.069,1,16,Debit Card,0
ORD-00000453,CUST-09567,173.02,Electronics,0.171,1,1,Credit Card,0
ORD-00000454,CUST-01659,144.97,Clothing,0.105,0,3,Credit Card,0
ORD-00000455,CUST-09560,38.9,Clothing,0.167,1,8,Credit Card,0
ORD-00000456,CUST-00325,87.86,Electronics,0.096,0,4,PayPal,0
ORD-00000457,CUST-07006,47.52,Home & Garden,0.268,0,8,Credit Card,0
ORD-00000458,CUST-00515,101.62,Electronics,0.082,2,6,PayPal,0
ORD-00000459,CUST-04919,128.31,Clothing,0.143,1,12,PayPal,0
ORD-00000460,CUST-08445,228.53,Electronics,0.156,0,1,Credit Card,0
ORD-00000461,CUST-02865,30.15,Home & Garden,0.155,0,12,Credit Card,0
ORD-00000462,CUST-08562,81.78,Electronics,0.046,0,29,Credit Card,0
ORD-00000463,CUST-03074,363.18,Beauty,0.21,1,2,PayPal,0
ORD-00000464,CUST-03341,30.45,Clothing,0.038,1,7,Credit Card,0
ORD-00000465,CUST-07354,81.92,Home & Garden,0.064,2,5,PayPal,0
ORD-00000466,CUST-03076,45.39,Electronics,0.715,1,21,PayPal,0
ORD-00000467,CUST-03401,223.84,Home & Garden,0.087,1,3,Debit Card,0
ORD-00000468,CUST-05898,124.41,Electronics,0.158,0,11,Debit Card,0
ORD-00000469,CUST-08267,32.39,Clothing,0.103,1,7,Credit Card,0
ORD-00000470,CUST-07635,63.65,Clothing,0.109,1,2,Debit Card,0
ORD-00000471,CUST-09210,26.53,Toys,0.066,1,3,Credit Card,0
ORD-00000472,CUST-06243,298.88,Home & Garden,0.112,0,3,PayPal,0
ORD-00000473,CUST-00250,277.19,Home & Garden,0.135,0,1,Credit Card,0
ORD-00000474,CUST-01364,127.33,Electronics,0.127,0,12,Credit Card,0
ORD-00000475,CUST-08610,22.18,Clothing,0.087,0,24,Credit Card,0
ORD-00000476,CUST-09648,193.12,Clothing,0.156,2,7,PayPal,0
ORD-00000477,CUST-01743,35.55,Electronics,0.114,3,1,Credit Card,0
ORD-00000478,CUST-08468,39.62,Electronics,0.378,1,1,Credit Card,0
ORD-00000479,CUST-00506,80.06,Electronics,0.084,0,1,Credit Card,0
ORD-00000480,CUST-02093,154.62,Clothing,0.096,0,4,Credit Card,0
ORD-00000481,CUST-06170,58.82,Home & Garden,0.413,0,13,PayPal,0
ORD-00000482,CUST-03132,42.75,Clothing,0.213,1,1,Credit Card,0
ORD-00000483,CUST-03309,91.18,Clothing,0.209,0,4,PayPal,0
ORD-00000484,CUST-03563,120.34,Home & Garden,0.063,3,8,Credit Card,0
ORD-00000485,CUST-07661,20.22,Clothing,0.336,0,4,Credit Card,0
ORD-00000486,CUST-04665,48.64,Home & Garden,0.411,0,6,Credit Card,0
ORD-00000487,CUST-07835,318.57,Clothing,0.186,0,1,Credit Card,0
ORD-00000488,CUST-09718,127.41,Clothing,0.312,1,7,Credit Card,0
ORD-00000489,CUST-01121,345.39,Toys,0.296,0,1,Debit Card,1
ORD-00000490,CUST-07873,148.49,Electronics,0.219,2,1,Credit Card,0
ORD-00000491,CUST-01469,175.35,Clothing,0.253,0,5,Credit Card,0
ORD-00000492,CUST-03613,458.91,Home & Garden,0.127,1,1,PayPal,0
ORD-00000493,CUST-07584,66.09,Electronics,0.419,1,8,Credit Card,0
ORD-00000494,CUST-07338,61.65,Clothing,0.229,2,14,Credit Card,0
ORD-00000495,CUST-03242,158.59,Clothing,0.264,1,11,PayPal,0
ORD-00000496,CUST-09244,65.4,Electronics,0.191,0,3,Credit Card,0
ORD-00000497,CUST-04595,26.75,Clothing,0.09,0,8,Credit Card,0
ORD-00000498,CUST-09156,164.1,Clothing,0.101,2,5,PayPal,0
ORD-00000499,CUST-06691,59.89,Clothing,0.11,0,12,Credit Card,0
ORD-00000500,CUST-06420,142.09,Beauty,0.082,0,19,Debit Card,0
ORD-00000501,CUST-07641,240.52,Toys,0.046,1,2,PayPal,0
ORD-00000502,CUST-04370,46.47,Clothing,0.115,0,1,PayPal,0
ORD-00000503,CUST-05113,190.72,Clothing,0.099,0,7,Credit Card,0
ORD-00000504,CUST-04187,179.27,Home & Garden,0.262,0,14,Gift Card,0
ORD-00000505,CUST-00911,394.25,Electronics,0.122,0,15,Credit Card,0
ORD-00000506,CUST-02740,92.2,Home & Garden,0.019,0,7,Credit Card,0
ORD-00000507,CUST-01925,59.08,Electronics,0.024,0,16,PayPal,0
ORD-00000508,CUST-06196,107.03,Clothing,0.179,2,1,Gift Card,1
ORD-00000509,CUST-07464,250.78,Electronics,0.362,0,12,Debit Card,0
ORD-00000510,CUST-07182,274.96,Beauty,0.189,0,4,Credit Card,0
ORD-00000511,CUST-02783,40.27,Clothing,0.291,0,2,Debit Card,0
ORD-00000512,CUST-01231,67.22,Electronics,0.147,0,1,PayPal,0
ORD-00000513,CUST-08689,97.13,Beauty,0.366,0,19,Debit Card,0
ORD-00000514,CUST-09431,55.17,Electronics,0.026,1,1,PayPal,0
ORD-00000515,CUST-06575,64.24,Clothing,0.102,2,1,Debit Card,0
ORD-00000516,CUST-02314,73.11,Clothing,0.149,0,3,PayPal,0
ORD-00000517,CUST-06385,289.24,Home & Garden,0.124,1,2,Debit Card,0
ORD-00000518,CUST-03099,55.24,Clothing,0.129,1,3,PayPal,0
ORD-00000519,CUST-07563,300.98,Electronics,0.417,0,6,Credit Card,0
ORD-00000520,CUST-08586,86.77,Toys,0.028,0,2,PayPal,0
ORD-00000521,CUST-09451,72.14,Home & Garden,0.167,2,9,Credit Card,0
ORD-00000522,CUST-04519,105.52,Clothing,0.028,0,4,Credit Card,0
ORD-00000523,CUST-04693,43.02,Clothing,0.151,0,1,Credit Card,0
ORD-00000524,CUST-00151,65.17,Toys,0.215,1,16,Credit Card,0
ORD-00000525,CUST-05072,125.73,Clothing,0.172,0,5,PayPal,0
ORD-00000526,CUST-06080,26.69,Home & Garden,0.418,1,2,Credit Card,0
ORD-00000527,CUST-00782,40.8,Beauty,0.228,0,7,Credit Card,0
ORD-00000528,CUST-09808,237.12,Electronics,0.29,3,7,PayPal,0
ORD-00000529,CUST-07577,43.36,Clothing,0.101,0,6,PayPal,0
ORD-00000530,CUST-04405,93.64,Home & Garden,0.101,1,4,Credit Card,0
ORD-00000531,CUST-09543,41.16,Clothing,0.205,0,4,Credit Card,0
ORD-00000532,CUST-08592,406.39,Home & Garden,0.266,1,2,Debit Card,0
ORD-00000533,CUST-03478,307.0,Electronics,0.087,1,5,PayPal,0
ORD-00000534,CUST-02296,58.11,Electronics,0.086,1,12,Debit Card,0
ORD-00000535,CUST-08254,186.11,Home & Garden,0.411,0,2,Credit Card,0
ORD-00000536,CUST-08968,59.43,Electronics,0.288,3,8,Credit Card,0
ORD-00000537,CUST-06282,239.95,Electronics,0.161,0,5,PayPal,0
ORD-00000538,CUST-00367,103.52,Electronics,0.122,1,2,Debit Card,0
ORD-00000539,CUST-02461,44.94,Clothing,0.125,0,1,Credit Card,0
ORD-00000540,CUST-09520,189.06,Home & Garden,0.128,0,7,Debit Card,0
ORD-00000541,CUST-02628,141.97,Home & Garden,0.125,0,1,PayPal,0
ORD-00000542,CUST-06003,64.86,Toys,0.113,2,3,PayPal,0
ORD-00000543,CUST-04239,38.17,Electronics,0.225,0,10,Gift Card,0
ORD-00000544,CUST-04605,79.08,Clothing,0.047,1,5,Credit Card,0
ORD-00000545,CUST-09735,90.26,Electronics,0.069,0,5,Credit Card,0
ORD-00000546,CUST-05231,48.03,Beauty,0.113,0,5,PayPal,0
ORD-00000547,CUST-00100,38.35,Toys,0.098,0,8,PayPal,0
ORD-00000548,CUST-01183,74.73,Electronics,0.113,0,13,Credit Card,0
ORD-00000549,CUST-02183,18.28,Beauty,0.206,0,4,PayPal,0
ORD-00000550,CUST-03306,105.86,Clothing,0.061,0,6,Debit Card,0
ORD-00000551,CUST-09498,70.28,Home & Garden,0.251,0,24,Credit Card,0
ORD-00000552,CUST-09331,25.69,Home & Garden,0.094,1,4,Debit Card,0
ORD-00000553,CUST-05764,47.32,Clothing,0.17,0,13,Credit Card,0
ORD-00000554,CUST-04663,86.71,Clothing,0.002,3,9,Credit Card,0
ORD-00000555,CUST-03413,53.45,Electronics,0.292,1,5,Credit Card,0
ORD-00000556,CUST-01337,76.98,Toys,0.124,0,2,Debit Card,0
ORD-00000557,CUST-04620,155.07,Toys,0.058,1,16,Credit Card,0
ORD-00000558,CUST-00582,64.38,Toys,0.128,0,4,Credit Card,0
ORD-00000559,CUST-09343,231.93,Clothing,0.294,0,13,PayPal,0
ORD-00000560,CUST-05163,72.77,Beauty,0.152,0,4,Credit Card,0
ORD-00000561,CUST-05601,139.25,Clothing,0.189,1,7,PayPal,0
ORD-00000562,CUST-09380,174.49,Electronics,0.257,1,3,PayPal,0
ORD-00000563,CUST-00966,54.68,Electronics,0.082,0,9,Debit Card,0
ORD-00000564,CUST-07321,335.16,Clothing,0.084,0,3,Debit Card,0
ORD-00000565,CUST-08370,97.93,Toys,0.078,1,1,PayPal,0
ORD-00000566,CUST-01967,31.37,Electronics,0.081,1,3,PayPal,0
ORD-00000567,CUST-06534,43.43,Clothing,0.24,0,7,Credit Card,0
ORD-00000568,CUST-01766,46.77,Home & Garden,0.242,0,2,Credit Card,0
ORD-00000569,CUST-08475,69.21,Electronics,0.21,0,1,Credit Card,0
ORD-00000570,CUST-09037,64.91,Clothing,0.051,0,3,Credit Card,0
ORD-00000571,CUST-04240,25.25,Electronics,0.21,1,1,Debit Card,0
ORD-00000572,CUST-01983,93.22,Home & Garden,0.176,0,15,PayPal,0
ORD-00000573,CUST-05207,247.71,Clothing,0.262,0,17,Credit Card,0
ORD-00000574,CUST-00960,141.97,Electronics,0.025,0,4,PayPal,0
ORD-00000575,CUST-04095,187.24,Home & Garden,0.138,1,1,Credit Card,0
ORD-00000576,CUST-02992,39.0,Clothing,0.181,0,11,PayPal,0
ORD-00000577,CUST-06323,46.42,Home & Garden,0.22,0,7,PayPal,0
ORD-00000578,CUST-03448,40.91,Clothing,0.126,1,2,Debit Card,0
ORD-00000579,CUST-03655,135.08,Clothing,0.202,0,18,Debit Card,0
ORD-00000580,CUST-06532,21.91,Electronics,0.267,2,4,Credit Card,0
ORD-00000581,CUST-00217,286.54,Electronics,0.093,1,6,PayPal,0
ORD-00000582,CUST-03442,23.28,Beauty,0.093,0,1,PayPal,1
ORD-00000583,CUST-07872,16.95,Clothing,0.293,0,6,Credit Card,0
ORD-00000584,CUST-04160,30.41,Electronics,0.033,0,7,PayPal,0
ORD-00000585,CUST-04763,61.06,Clothing,0.19,1,3,Credit Card,0
ORD-00000586,CUST-01270,21.66,Home & Garden,0.066,0,9,Credit Card,0
ORD-00000587,CUST-01048,19.74,Electronics,0.126,0,8,Credit Card,0
ORD-00000588,CUST-09001,168.01,Clothing,0.164,0,4,PayPal,0
ORD-00000589,CUST-04734,52.53,Home & Garden,0.148,0,5,Credit Card,0
ORD-00000590,CUST-08070,26.35,Clothing,0.114,0,5,Credit Card,0
ORD-00000591,CUST-08775,68.73,Clothing,0.156,0,1,Credit Card,0
ORD-00000592,CUST-09569,41.23,Toys,0.291,0,9,Debit Card,0
ORD-00000593,CUST-06038,127.89,Electronics,0.164,0,1,PayPal,0
ORD-00000594,CUST-05249,118.4,Clothing,0.329,0,4,Gift Card,0
ORD-00000595,CUST-07147,166.09,Toys,0.195,0,4,Credit Card,0
ORD-00000596,CUST-05026,175.04,Clothing,0.164,1,3,PayPal,0
ORD-00000597,CUST-07012,36.39,Beauty,0.203,1,2,PayPal,0
ORD-00000598,CUST-00811,35.87,Clothing,0.145,0,11,Debit Card,0
ORD-00000599,CUST-02643,61.63,Electronics,0.122,1,7,PayPal,0
ORD-00000600,CUST-01032,46.92,Electronics,0.285,1,1,Debit Card,0
ORD-00000601,CUST-02456,46.1,Electronics,0.07,0,26,Credit Card,0
ORD-00000602,CUST-08474,46.37,Beauty,0.062,0,6,Credit Card,0
ORD-00000603,CUST-09872,51.49,Clothing,0.115,1,14,PayPal,0
ORD-00000604,CUST-03037,90.36,Clothing,0.033,0,3,Credit Card,0
ORD-00000605,CUST-02792,173.75,Electronics,0.221,0,11,Credit Card,0
ORD-00000606,CUST-01866,199.04,Electronics,0.057,2,10,PayPal,0
ORD-00000607,CUST-05787,42.94,Electronics,0.084,1,2,Debit Card,0
ORD-00000608,CUST-07185,211.5,Clothing,0.124,1,1,PayPal,0
ORD-00000609,CUST-07965,289.83,Clothing,0.103,0,1,Gift Card,1
ORD-00000610,CUST-08741,26.01,Electronics,0.227,0,7,PayPal,0
ORD-00000611,CUST-01057,172.19,Clothing,0.179,1,1,Debit Card,0
ORD-00000612,CUST-01263,82.12,Clothing,0.11,1,6,Debit Card,0
ORD-00000613,CUST-09077,26.28,Clothing,0.526,2,1,Credit Card,0
ORD-00000614,CUST-00987,113.69,Clothing,0.08,0,3,PayPal,0
ORD-00000615,CUST-01454,221.33,Electronics,0.141,0,25,PayPal,0
ORD-00000616,CUST-00479,105.42,Clothing,0.17,0,8,PayPal,0
ORD-00000617,CUST-01888,63.73,Electronics,0.051,0,5,Debit Card,0
ORD-00000618,CUST-07743,87.77,Electronics,0.055,0,1,Credit Card,0
ORD-00000619,CUST-00523,353.92,Beauty,0.054,0,4,Credit Card,0
ORD-00000620,CUST-02141,85.27,Electronics,0.315,1,1,Gift Card,1
ORD-00000621,CUST-05926,96.71,Home & Garden,0.252,0,10,Credit Card,0
ORD-00000622,CUST-06785,54.34,Toys,0.118,0,6,PayPal,0
ORD-00000623,CUST-01482,275.05,Clothing,0.112,0,5,Credit Card,0
ORD-00000624,CUST-09030,25.86,Clothing,0.128,0,30,PayPal,0
ORD-00000625,CUST-03178,175.42,Electronics,0.354,0,9,PayPal,0
ORD-00000626,CUST-08825,27.56,Home & Garden,0.16,1,12,Debit Card,0
ORD-00000627,CUST-07000,116.19,Beauty,0.123,0,9,Credit Card,0
ORD-00000628,CUST-03201,62.87,Beauty,0.368,1,7,Credit Card,0
ORD-00000629,CUST-04317,32.69,Clothing,0.493,0,9,Credit Card,0
ORD-00000630,CUST-09781,305.95,Clothing,0.302,1,1,PayPal,0
ORD-00000631,CUST-07357,82.18,Home & Garden,0.287,0,23,PayPal,0
ORD-00000632,CUST-08551,22.54,Home & Garden,0.141,0,4,PayPal,0
ORD-00000633,CUST-01722,77.04,Clothing,0.158,0,18,Credit Card,0
ORD-00000634,CUST-04570,16.85,Beauty,0.14,1,2,Credit Card,0
ORD-00000635,CUST-08130,48.8,Home & Garden,0.338,1,1,PayPal,0
ORD-00000636,CUST-06760,188.36,Home & Garden,0.223,0,17,Credit Card,0
ORD-00000637,CUST-07164,61.34,Electronics,0.108,1,12,PayPal,0
ORD-00000638,CUST-02291,34.29,Clothing,0.138,0,9,Credit Card,0
ORD-00000639,CUST-05450,55.58,Home & Garden,0.101,0,5,Credit Card,0
ORD-00000640,CUST-01796,142.79,Clothing,0.329,0,4,PayPal,0
ORD-00000641,CUST-07641,176.67,Home & Garden,0.143,0,24,PayPal,0
ORD-00000642,CUST-06393,79.99,Clothing,0.029,1,2,PayPal,0
ORD-00000643,CUST-01396,52.69,Electronics,0.239,1,7,Credit Card,0
ORD-00000644,CUST-03506,107.02,Clothing,0.177,2,8,PayPal,0
ORD-00000645,CUST-09504,38.58,Home & Garden,0.01,0,1,Credit Card,0
ORD-00000646,CUST-07718,128.35,Clothing,0.246,0,3,PayPal,0
ORD-00000647,CUST-03491,36.95,Clothing,0.251,0,2,PayPal,0
ORD-00000648,CUST-00207,38.37,Clothing,0.19,0,1,Credit Card,0
ORD-00000649,CUST-08528,111.32,Clothing,0.029,0,7,PayPal,0
ORD-00000650,CUST-07802,168.89,Beauty,0.065,0,7,Credit Card,1
ORD-00000651,CUST-06852,59.42,Clothing,0.154,2,2,PayPal,0
ORD-00000652,CUST-09051,275.51,Clothing,0.008,1,8,PayPal,0
ORD-00000653,CUST-09843,193.67,Home & Garden,0.211,1,3,Credit Card,0
ORD-00000654,CUST-03927,70.75,Home & Garden,0.057,0,18,PayPal,0
ORD-00000655,CUST-06994,58.35,Clothing,0.079,0,4,Credit Card,0
ORD-00000656,CUST-02010,101.31,Home & Garden,0.168,0,2,PayPal,0
ORD-00000657,CUST-08568,41.11,Electronics,0.157,0,11,Credit Card,0
ORD-00000658,CUST-06004,415.53,Beauty,0.072,1,6,PayPal,0
ORD-00000659,CUST-06357,122.71,Clothing,0.012,0,15,PayPal,0
ORD-00000660,CUST-00064,285.65,Clothing,0.231,0,8,Credit Card,0
ORD-00000661,CUST-08446,45.46,Home & Garden,0.113,0,19,Credit Card,0
ORD-00000662,CUST-03498,319.93,Electronics,0.065,0,8,PayPal,0
ORD-00000663,CUST-08795,87.71,Electronics,0.028,0,35,PayPal,0
ORD-00000664,CUST-06174,211.25,Beauty,0.128,3,5,Credit Card,0
ORD-00000665,CUST-00191,211.85,Beauty,0.077,0,26,PayPal,0
ORD-00000666,CUST-06964,274.27,Clothing,0.152,0,2,Credit Card,0
ORD-00000667,CUST-00784,173.56,Clothing,0.081,1,5,PayPal,0
ORD-00000668,CUST-05849,79.96,Home & Garden,0.093,0,1,Debit Card,0
ORD-00000669,CUST-10000,140.83,Clothing,0.104,0,2,PayPal,0
ORD-00000670,CUST-07748,64.6,Clothing,0.109,2,1,PayPal,0
ORD-00000671,CUST-07038,74.66,Electronics,0.113,2,15,PayPal,0
ORD-00000672,CUST-09116,112.51,Clothing,0.017,0,29,Credit Card,0
ORD-00000673,CUST-00633,22.61,Clothing,0.072,0,9,PayPal,0
ORD-00000674,CUST-03148,210.78,Home & Garden,0.137,2,3,Debit Card,0
ORD-00000675,CUST-02721,55.04,Electronics,0.071,0,8,Credit Card,0
ORD-00000676,CUST-08242,29.71,Clothing,0.196,1,14,Credit Card,0
ORD-00000677,CUST-04361,68.36,Electronics,0.21,2,4,Credit Card,0
ORD-00000678,CUST-03688,191.3,Electronics,0.277,2,1,Debit Card,0
ORD-00000679,CUST-04279,86.68,Beauty,0.053,1,14,Debit Card,0
ORD-00000680,CUST-09872,23.7,Electronics,0.049,2,1,Debit Card,0
ORD-00000681,CUST-07537,374.99,Electronics,0.061,1,6,Credit Card,0
ORD-00000682,CUST-04230,69.07,Electronics,0.122,1,6,PayPal,0
ORD-00000683,CUST-01039,27.32,Home & Garden,0.115,2,1,Credit Card,0
ORD-00000684,CUST-02116,40.6,Electronics,0.111,1,5,PayPal,0
ORD-00000685,CUST-00150,21.04,Home & Garden,0.191,0,13,Credit Card,0
ORD-00000686,CUST-06376,175.17,Electronics,0.302,0,14,PayPal,1
ORD-00000687,CUST-07490,34.69,Electronics,0.234,2,4,PayPal,0
ORD-00000688,CUST-09764,38.71,Clothing,0.369,1,3,PayPal,0
ORD-00000689,CUST-08352,721.14,Clothing,0.011,0,3,Credit Card,0
ORD-00000690,CUST-02354,64.62,Home & Garden,0.145,3,1,Credit Card,0
ORD-00000691,CUST-09257,57.97,Clothing,0.182,0,1,Credit Card,0
ORD-00000692,CUST-00044,124.16,Clothing,0.166,0,1,Credit Card,0
ORD-00000693,CUST-05640,17.81,Clothing,0.192,1,3,PayPal,0
ORD-00000694,CUST-03412,243.5,Home & Garden,0.156,0,8,PayPal,0
ORD-00000695,CUST-08029,71.16,Beauty,0.131,0,13,PayPal,0
ORD-00000696,CUST-05713,141.53,Clothing,0.076,1,2,PayPal,0
ORD-00000697,CUST-03791,86.97,Home & Garden,0.035,0,10,PayPal,0
ORD-00000698,CUST-04405,169.12,Clothing,0.026,0,10,Credit Card,0
